video_path,video_results
animated_0000.mp4,0.16341332862246571
animated_0001.mp4,0.12650766002385594
animated_0002.mp4,0.11261949283224726
animated_0003.mp4,0.14404071818637254
animated_0004.mp4,0.1582463149464497
animated_0005.mp4,0.18548949131493475
animated_0006.mp4,0.08134632318432655
animated_0007.mp4,0.15501364630063486
animated_0008.mp4,0.1504264829062909
animated_0009.mp4,0.14105927905093174
animated_0010.mp4,0.11345424698826068
animated_0011.mp4,0.28483430017216116
animated_0012.mp4,0.03564244856779486
animated_0013.mp4,0.10515453702629407
animated_0014.mp4,0.0599166588394795
animated_0015.mp4,0.14050583853370058
animated_0016.mp4,0.08190385254538746
animated_0017.mp4,0.13943233836996716
animated_0018.mp4,0.28035696034258306
animated_0019.mp4,0.0504577905331145
animated_0020.mp4,0.12895942816216266
animated_0021.mp4,0.2335764260677815
animated_0022.mp4,0.07771155612922631
animated_0023.mp4,0.019072525374081106
animated_0024.mp4,0.048515641673686716
animated_0025.mp4,0.09934552775800776
animated_0026.mp4,0.06132212457229702
animated_0027.mp4,0.20619085454442754
animated_0028.mp4,0.09468120108024047
animated_0029.mp4,0.12273370034734032
animated_0030.mp4,0.09782520606728307
animated_0031.mp4,0.05751736115637196
animated_0032.mp4,0.03715942984423837
animated_0033.mp4,0.043490967491469856
animated_0034.mp4,0.0696024569799234
animated_0035.mp4,0.04024416250331786
animated_0036.mp4,0.05302063171413063
animated_0037.mp4,0.06284077866639626
animated_0038.mp4,0.09134662385978154
animated_0039.mp4,0.12040888865503563
animated_0040.mp4,0.07902064279415755
animated_0041.mp4,0.06810465359736573
animated_0042.mp4,0.07866485645533938
animated_0043.mp4,0.10050130407267632
animated_0044.mp4,0.1291113761156344
animated_0045.mp4,0.1041757119774831
animated_0046.mp4,0.16211012513953915
animated_0047.mp4,0.11665128377046652
animated_0048.mp4,0.09941668472675902
animated_0049.mp4,0.04001336227078611
close_shot_0000.mp4,0.024865681740274148
close_shot_0001.mp4,0.08272423478133994
close_shot_0002.mp4,0.06249895464300392
close_shot_0003.mp4,0.039514863736106465
close_shot_0004.mp4,0.07975649021072262
close_shot_0005.mp4,0.07695888267200801
close_shot_0006.mp4,0.03299091683085709
close_shot_0007.mp4,0.09795686775404855
close_shot_0008.mp4,0.11684660059100938
close_shot_0009.mp4,0.18532589888986606
close_shot_0010.mp4,0.3366392010364603
close_shot_0011.mp4,0.04811271671493289
close_shot_0012.mp4,0.04969674162795945
close_shot_0013.mp4,0.04143349244307326
close_shot_0014.mp4,0.06955818344316134
close_shot_0015.mp4,0.03541663782276072
close_shot_0016.mp4,0.10920754458797433
close_shot_0017.mp4,0.18730002501705978
close_shot_0018.mp4,0.05561392980749136
close_shot_0019.mp4,0.0141359836909829
close_shot_0020.mp4,0.14177162362266382
close_shot_0021.mp4,0.06763591947665226
close_shot_0022.mp4,0.020806929111582884
close_shot_0023.mp4,0.06204293444619702
close_shot_0024.mp4,0.22304327406947233
close_shot_0025.mp4,0.053142374184765195
close_shot_0026.mp4,0.048755377430590885
close_shot_0027.mp4,0.014400549184560685
close_shot_0028.mp4,0.034835942704394274
close_shot_0029.mp4,0.09154175705632417
close_shot_0030.mp4,0.043752313463395476
close_shot_0031.mp4,0.07462476514056537
close_shot_0032.mp4,0.11612040835912962
close_shot_0033.mp4,0.08547758623616875
close_shot_0034.mp4,0.01658381755928051
close_shot_0035.mp4,0.0472525724134325
close_shot_0036.mp4,0.035785534122082074
close_shot_0037.mp4,0.0990588190854731
close_shot_0038.mp4,0.18552703621629285
close_shot_0039.mp4,0.04515384488379692
close_shot_0040.mp4,0.04239311642759813
close_shot_0041.mp4,0.10106631595163984
close_shot_0042.mp4,0.04472775440424703
close_shot_0043.mp4,0.07286922351107461
close_shot_0044.mp4,0.07381096379241692
close_shot_0045.mp4,0.38067021877162643
close_shot_0046.mp4,0.09394602916798966
close_shot_0047.mp4,0.12831859368667842
close_shot_0048.mp4,0.014379150686441688
close_shot_0049.mp4,0.03199212506097715
human_0000.mp4,0.1263932860072492
human_0001.mp4,0.053943055140064144
human_0002.mp4,0.11704442299482753
human_0003.mp4,0.49417519017513545
human_0004.mp4,0.04257095274721001
human_0005.mp4,0.09484534849688075
human_0006.mp4,0.05714136307493001
human_0007.mp4,0.05263506111305416
human_0008.mp4,0.050200675905737624
human_0009.mp4,0.03706068364994097
human_0010.mp4,0.24748960635686923
human_0011.mp4,0.06222133415363018
human_0012.mp4,0.04956216016526427
human_0013.mp4,0.053804285027135634
human_0014.mp4,0.08034608679290645
human_0015.mp4,0.05761793605315968
human_0016.mp4,0.01275078793658202
human_0017.mp4,0.05880934962796558
human_0018.mp4,0.021277039106137874
human_0019.mp4,0.03175147199824213
human_0020.mp4,0.03015920792813387
human_0021.mp4,0.043939902614888116
human_0022.mp4,0.08220701983023604
human_0023.mp4,0.07454773287262939
human_0024.mp4,0.05522733369777133
human_0025.mp4,0.032612861244162294
human_0026.mp4,0.052048680974190686
human_0027.mp4,0.0907210497387263
human_0028.mp4,0.02911567690301542
human_0029.mp4,0.08618202092701344
human_0030.mp4,0.0180411689868496
human_0031.mp4,0.059872209408540655
human_0032.mp4,0.09010915521949636
human_0033.mp4,0.03179461705723208
human_0034.mp4,0.03085644026921619
human_0035.mp4,0.08679366809494571
human_0036.mp4,0.02117033295447812
human_0037.mp4,0.0950151561187298
human_0038.mp4,0.07010158190831128
human_0039.mp4,0.04803270966122297
human_0040.mp4,0.08041991103380841
human_0041.mp4,0.03658393118414516
human_0042.mp4,0.03691074159037577
human_0043.mp4,0.059250627957986524
human_0044.mp4,0.06829104699228794
human_0045.mp4,0.12202503849897228
human_0046.mp4,0.07621207469020308
human_0047.mp4,0.12020553844667181
human_0048.mp4,0.018092819647032243
human_0049.mp4,0.04510050483376893
panorama_0000.mp4,0.06893978776184784
panorama_0001.mp4,0.07759200723920934
panorama_0002.mp4,0.056411154399145236
panorama_0003.mp4,0.023433479751043373
panorama_0004.mp4,0.16097676669676497
panorama_0005.mp4,0.047600235705379745
panorama_0006.mp4,0.058412210012104726
panorama_0007.mp4,0.15134494078438787
panorama_0008.mp4,0.025460612976962338
