video_path,video_results
animated_0000.mp4,43.291443186068754
animated_0001.mp4,40.81610273703551
animated_0002.mp4,31.906573726012642
animated_0003.mp4,38.10609396910056
animated_0004.mp4,58.00864555722191
animated_0005.mp4,67.73347776364058
animated_0006.mp4,53.58378252851854
animated_0007.mp4,73.14795621891612
animated_0008.mp4,70.58158573535604
animated_0009.mp4,50.62404507228306
animated_0010.mp4,63.64078140258789
animated_0011.mp4,48.041563846097134
animated_0012.mp4,76.57615425312413
animated_0013.mp4,59.870943191948285
animated_0014.mp4,57.37501997800217
animated_0015.mp4,76.85449561722781
animated_0016.mp4,65.6542368207659
animated_0017.mp4,77.18624539719414
animated_0018.mp4,62.93841626567225
animated_0019.mp4,63.10055538359143
animated_0020.mp4,73.50909185881662
animated_0021.mp4,70.95277942755284
animated_0022.mp4,77.49501962945013
animated_0023.mp4,77.86302795410157
animated_0024.mp4,71.34076991649943
animated_0025.mp4,72.23662772229923
animated_0026.mp4,69.00918652461125
animated_0027.mp4,66.22954755510602
animated_0028.mp4,58.48025924380463
animated_0029.mp4,52.38336811590632
animated_0030.mp4,52.9202182736017
animated_0031.mp4,40.036710396791115
animated_0032.mp4,24.833185388407575
animated_0033.mp4,74.4429614666811
animated_0034.mp4,48.7896400300583
animated_0035.mp4,52.32365355953093
animated_0036.mp4,55.38422571314443
animated_0037.mp4,38.885904239472886
animated_0038.mp4,42.28148040096317
animated_0039.mp4,34.05038129366361
animated_0040.mp4,49.14759057199853
animated_0041.mp4,50.00355392141441
animated_0042.mp4,33.219040605210765
animated_0043.mp4,69.18109368840489
animated_0044.mp4,77.7355645905941
animated_0045.mp4,63.54170230983459
animated_0046.mp4,75.22833949497767
animated_0047.mp4,50.558809612869126
animated_0048.mp4,73.91828060994106
animated_0049.mp4,68.81374490788552
animated_0050.mp4,74.7428725926222
animated_0051.mp4,70.79274924741972
animated_0052.mp4,69.88104035682285
animated_0053.mp4,43.27777730356349
animated_0054.mp4,60.798819119168314
animated_0055.mp4,57.98349299999552
animated_0056.mp4,76.27199925413919
animated_0057.mp4,59.22849489735291
animated_0058.mp4,67.44542926119775
animated_0059.mp4,66.59116375323424
animated_0060.mp4,70.31826335548335
animated_0061.mp4,73.99938143775577
animated_0062.mp4,76.3402622655495
animated_0063.mp4,79.47055911034653
animated_0064.mp4,62.918872670230705
animated_0065.mp4,74.25055543502958
animated_0066.mp4,74.77171069119883
animated_0067.mp4,64.02085792904808
animated_0068.mp4,47.593241814339514
animated_0069.mp4,37.76754106794085
animated_0070.mp4,39.16878318786621
animated_0071.mp4,71.52587456278282
animated_0072.mp4,70.8760016025641
animated_0073.mp4,70.63793329092172
animated_0074.mp4,75.77243838923992
animated_0075.mp4,75.60677785610935
animated_0076.mp4,69.19321381219542
animated_0077.mp4,63.40149430774507
animated_0078.mp4,68.44181914723248
animated_0079.mp4,66.03523287091936
animated_0080.mp4,18.65072694155249
animated_0081.mp4,47.54748756654801
animated_0082.mp4,74.2448288571518
animated_0083.mp4,55.368734410378785
animated_0084.mp4,65.35622525896345
animated_0085.mp4,73.2057721064641
animated_0086.mp4,66.11555412488106
animated_0087.mp4,70.62372026738433
animated_0088.mp4,73.30230536827675
animated_0089.mp4,71.07731608162939
animated_0090.mp4,65.9395357655213
animated_0091.mp4,59.41017921372215
animated_0092.mp4,63.38420848256534
animated_0093.mp4,54.08832146780831
animated_0094.mp4,57.47074851011619
animated_0095.mp4,65.42200193151963
